document_id,title,forename,surname,pubyear,gender,genre
608,After Flodden,Rosemary,Goring,01/01/2013,f,war fiction
608,After Flodden,Rosemary,Goring,01/01/2013,f,historical fiction
609,Billionaires' Banquet,Ron,Butlin,01/01/2017,m,fiction
609,Billionaires' Banquet,Ron,Butlin,01/01/2017,m,humour & satire
610,Blood in the Water,Gillian,Galbraith,01/01/2007,f,fiction
610,Blood in the Water,Gillian,Galbraith,01/01/2007,f,crime and mystery
611,Catriona,Robert Louis,Stevenson,1893-01-01,m,fiction
611,Catriona,Robert Louis,Stevenson,1893-01-01,m,adventure
611,Catriona,Robert Louis,Stevenson,1893-01-01,m,children's fiction
612,Chance Developments,Alexander,McCall Smith,01/01/2015,m,fiction
612,Chance Developments,Alexander,McCall Smith,01/01/2015,m,romance
613,Edinburgh Born,Muriel,Spark,01/01/1962,f,non-fiction
613,Edinburgh Born,Muriel,Spark,01/01/1962,f,biography and autobiography
613,Edinburgh Born,Muriel,Spark,01/01/1962,f,essays and journals
614,A Fine House in Trinity,Lesley,Kelly,01/01/2016,f,fiction
614,A Fine House in Trinity,Lesley,Kelly,01/01/2016,f,thrillers and suspense
614,A Fine House in Trinity,Lesley,Kelly,01/01/2016,f,crime and mystery
615,Good News Bad News,William H.S.,McIntyre,01/01/2017,m,fiction
615,Good News Bad News,William H.S.,McIntyre,01/01/2017,m,thrillers and suspense
615,Good News Bad News,William H.S.,McIntyre,01/01/2017,m,humour & satire
616,Gorgon's Final Curtain,Dilys,Rose,01/01/2010,f,fiction
616,Gorgon's Final Curtain,Dilys,Rose,01/01/2010,f,short stories
616,Gorgon's Final Curtain,Dilys,Rose,01/01/2010,f,urban fiction
617,The Health of Strangers,Lesley,Kelly,01/01/2017,f,fiction
617,The Health of Strangers,Lesley,Kelly,01/01/2017,f,thrillers and suspense
617,The Health of Strangers,Lesley,Kelly,01/01/2017,f,crime and mystery
618,Kidnapped,Robert Louis,Stevenson,1886-01-01,m,fiction
618,Kidnapped,Robert Louis,Stevenson,1886-01-01,m,adventure
618,Kidnapped,Robert Louis,Stevenson,1886-01-01,m,children's fiction
619,John McPake and the Sea Beggars,Stuart,Campbell,01/01/2014,m,fiction
620,No Sorrow to Die,Gillian,Galbraith,01/01/2011,f,fiction
620,No Sorrow to Die,Gillian,Galbraith,01/01/2011,f,crime and mystery
621,A Petrol Scented Spring,Ajay,Close,01/01/2015,f,fiction
621,A Petrol Scented Spring,Ajay,Close,01/01/2015,f,historical fiction
622,Present Tense,William H.S.,McIntyre,01/01/2016,m,fiction
622,Present Tense,William H.S.,McIntyre,01/01/2016,m,thrillers and suspense
622,Present Tense,William H.S.,McIntyre,01/01/2016,m,humour & satire
623,The Revolving Door of Life,Alexander,McCall Smith,01/01/2015,m,fiction
623,The Revolving Door of Life,Alexander,McCall Smith,01/01/2015,m,humour & satire
624,The Bertie Project,Alexander,McCall Smith,01/01/2016,m,fiction
624,The Bertie Project,Alexander,McCall Smith,01/01/2016,m,humour & satire
625,The Good Priest,Gillian,Galbraith,01/01/2014,f,fiction
625,The Good Priest,Gillian,Galbraith,01/01/2014,f,crime and mystery
626,The Thirty-Nine Steps,John,Buchan,01/01/1915,m,fiction
626,The Thirty-Nine Steps,John,Buchan,01/01/1915,m,thrillers and suspense
626,The Thirty-Nine Steps,John,Buchan,01/01/1915,m,crime and mystery
627,Trains and Lovers,Alexander,McCall Smith,01/01/2012,m,fiction
627,Trains and Lovers,Alexander,McCall Smith,01/01/2012,m,romance
628,Troubled Waters,Gillian,Galbraith,01/01/2015,f,fiction
628,Troubled Waters,Gillian,Galbraith,01/01/2015,f,crime and mystery
629,Unspeakable,Dilys,Rose,01/01/2017,f,fiction
629,Unspeakable,Dilys,Rose,01/01/2017,f,historical fiction
630,The Wages of Sin,Kaite,Welsh,01/01/2017,f,fiction
630,The Wages of Sin,Kaite,Welsh,01/01/2017,f,historical fiction
630,The Wages of Sin,Kaite,Welsh,01/01/2017,f,crime and mystery
